date,enc.ID,dur.in.cell,community,encounter/split,z.tot.party.size,z.sqrt.diff.party.size,z.sqrt.nr.swollen.females,z.marginality,z.log.morisita.i,z.monthly.fruit.abundance.index,z.log.fruit.abundance.index.per.cell
6/12/17,56,0.001017309,EKK+KKL,no,0.897680167,0.751346371,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.015495756,EKK+KKL,no,0.897680167,0.751346371,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.001572086,EKK+KKL,no,0.897680167,0.751346371,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.01521439,EKK+KKL,no,0.201720613,-0.709680103,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.001173743,EKK+KKL,no,1.18812776,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.048774182,EKK+KKL,no,1.18812776,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.001354386,EKK+KKL,no,1.18812776,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.015452318,EKK+KKL,no,1.18812776,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.000772599,EKK+KKL,no,1.18812776,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.032577602,EKK+KKL,no,1.18812776,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.000712452,EKK+KKL,no,1.18812776,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.015561603,EKK+KKL,no,1.18812776,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.00125721,EKK+KKL,no,1.18812776,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.015649947,EKK+KKL,no,1.18812776,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.001140693,EKK+KKL,no,1.18812776,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.015177014,EKK+KKL,no,1.18812776,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.001980049,EKK+KKL,no,1.18812776,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.014868993,EKK+KKL,no,-0.675406357,0.791906956,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.000979349,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.015606971,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.000281156,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.015566942,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.001784658,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.028034227,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.000473962,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.0124128,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.002970269,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.014149551,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.002206496,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.014315461,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.002589898,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.014058054,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.002523934,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.013785108,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.003151107,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.014369521,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.000586283,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.065914676,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.000157656,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.349503176,EKK+KKL,no,-1.301298835,-2.04727655,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.002546562,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.014066932,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.002946511,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.010533649,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.005239015,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.011269441,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.005946932,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.007946526,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.005203439,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.011523248,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.005422627,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.010841047,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.005997331,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.011176154,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.004794479,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.046124039,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.00057355,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.01514591,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.004215905,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.012243504,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.004618106,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.012243726,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.004797061,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.012091032,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.0038386,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.012831078,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.000892805,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.012798517,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.004461558,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.012100809,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.005077992,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.011035596,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.0070875,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.009165332,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.009366722,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.006922781,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.010551577,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.006054501,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.011037725,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.005534257,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.011195804,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.005144076,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012023928,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.004812911,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012316791,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.004247194,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012589189,EKK+KKL,no,-1.135452982,0.376401995,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.00402067,EKK+KKL,no,-1.267592283,-0.468765949,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012571682,EKK+KKL,no,-1.716348167,-0.647965089,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.004176437,EKK+KKL,no,-1.716348167,-0.647965089,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012574144,EKK+KKL,no,-1.716348167,-0.647965089,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.00404349,EKK+KKL,no,-1.218154292,-0.716026376,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012611607,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.00407404,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012612246,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.003974813,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012273616,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.00430285,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012681798,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.004171278,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012333203,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.004375731,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012478734,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.004123846,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012502617,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.004204846,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.01238864,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.004263216,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012765301,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.003821062,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012677553,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.00402498,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012667768,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.003987328,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.002965814,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.0041236,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012775397,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.002992172,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012918539,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.00377967,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012328657,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.00424296,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012769083,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.003989354,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012174682,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.004465536,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012619514,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.003900402,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.013639248,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.003036228,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.013210144,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.003521101,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.01337868,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.003276938,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.003130685,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.003873666,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012778594,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.003876694,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012570907,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.004174423,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012538072,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.004136603,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012565889,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.00398922,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.012704725,EKK+KKL,no,-1.095589049,-2.04727655,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,56,0.004022797,EKK+KKL,no,-1.425900574,-0.068351304,-1.780924443,-1.499206013,-2.060092546,-0.085492068,-0.143236267
6/12/17,56,0.002959175,EKK+KKL,split,-1.425900574,-0.068351304,-1.780924443,-1.934550261,-2.060092546,-0.085492068,-0.261308776
6/12/17,NA,0.759946095,EKK,no,-1.453928207,NA,0.00623141,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/12/17,NA,0.183157727,EKK,no,-0.968514683,NA,-0.517214421,0.000443481,-2.466483341,-0.003126019,-0.143236267
6/12/17,NA,0.073840623,EKK,encounter,-0.776170205,NA,-0.517214421,-0.285180155,-2.466483341,-0.003126019,-0.261308776
6/12/17,NA,0.75,KKL,encounter,NA,NA,NA,-0.869195371,-1.129217584,0.362760179,-0.261308776
6/13/17,NA,0.131128639,EKK,no,NA,NA,NA,0.861570369,-2.466483341,-0.003126019,-0.374718158
6/13/17,NA,0.794841457,EKK,no,-1.086213657,NA,-0.517214421,-0.104537392,-2.466483341,-0.003126019,0.12625838
6/13/17,NA,0.824029904,EKK,no,-1.412728076,NA,-1.780924443,0.861570369,-2.466483341,-0.003126019,-0.374718158
6/13/17,NA,1.354392209,EKK,no,-0.487993951,NA,-0.517214421,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.081798041,EKK,no,-0.554557796,NA,-1.780924443,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.021711147,EKK,no,-0.554557796,NA,-1.780924443,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.43015983,EKK,no,-0.669976472,NA,-1.780924443,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.043121879,EKK,no,-0.845005389,NA,-1.780924443,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.021956136,EKK,no,-0.845005389,NA,-1.780924443,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.038020237,EKK,no,-0.845005389,NA,-1.780924443,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.039489647,EKK,no,-0.845005389,NA,-1.780924443,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.046087008,EKK,no,-0.845005389,NA,-1.780924443,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.049338776,EKK,no,-0.845005389,NA,-1.780924443,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.022299984,EKK,no,-0.845005389,NA,-1.780924443,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.086853245,EKK,no,-0.863748277,NA,-1.780924443,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.005256851,EKK,no,-1.135452982,NA,-1.780924443,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.053072643,EKK,no,-1.007509883,NA,-1.780924443,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.041649606,EKK,no,-0.845005389,NA,-1.780924443,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.016916031,EKK,no,-0.845005389,NA,-1.780924443,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.006605494,EKK,no,-0.845005389,NA,-1.780924443,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.183024264,EKK,no,-0.845005389,NA,-1.780924443,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.048148157,EKK,no,-0.845005389,NA,-1.780924443,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.080929049,EKK,no,-0.845005389,NA,-1.780924443,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.008881473,EKK,no,-0.845005389,NA,-1.780924443,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.034917136,EKK,no,-0.833452339,NA,-0.517214421,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.101226644,EKK,no,-0.845005389,NA,-0.517214421,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.059291621,EKK,no,-0.845005389,NA,-0.517214421,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.022680287,EKK,no,-0.845005389,NA,-0.517214421,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.006242559,EKK,no,-0.845005389,NA,-0.517214421,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.024675684,EKK,no,-0.845005389,NA,-0.517214421,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.021471578,EKK,no,-0.845005389,NA,-0.517214421,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.009140987,EKK,no,-0.845005389,NA,-0.517214421,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.034859352,EKK,no,-0.845005389,NA,-0.517214421,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.022094957,EKK,no,-0.845005389,NA,-0.517214421,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.007096432,EKK,no,-0.845005389,NA,-0.517214421,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.013965682,EKK,no,-0.845005389,NA,-0.517214421,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.093961448,EKK,no,-0.733789229,NA,-0.517214421,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.086908764,EKK,no,-0.264110204,NA,-0.517214421,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.001521303,EKK,no,-0.264110204,NA,-0.517214421,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.029094915,EKK,no,-0.264110204,NA,-0.517214421,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.004934311,EKK,no,-0.264110204,NA,-0.517214421,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.014967843,EKK,no,-0.264110204,NA,-0.517214421,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.045001643,EKK,no,-0.054522531,NA,-0.517214421,-1.717554315,-2.466483341,-0.003126019,-0.281245345
6/13/17,NA,0.099212897,EKK,no,0.026337389,NA,-0.517214421,-1.193122838,-2.466483341,-0.003126019,-0.35382623
6/13/17,NA,0.011829248,EKK,no,0.026337389,NA,-0.517214421,-1.717554315,-2.466483341,-0.003126019,-0.281245345
